motion,seed,mode,window,frames,joint_rmse,root_velocity_rmse,height_rmse,max_tilt,fall_rate,fallen_frame_fraction,action_rate_l2_per_second,inference_ms_mean,inference_ms_p95,reference_pipeline_ms_mean,roll_rmse,pitch_rmse,yaw_rmse,branch_cosine_mean,branch_cancellation_ratio
biomotionlab_ntroje/rub001_0009_sitting1.pkl,43,B,after_warmup,267,0.18698907154369163,0.2268339044257869,0.02888849419893163,0.31965092590822675,0.0,0.0,28.688789809144765,0.26096851310666785,0.4594917996655567,0.623939486911368,0.05217316212350098,0.21136312249446412,0.9990902171299966,,
biomotionlab_ntroje/rub001_0009_sitting1.pkl,43,C,full_sequence,291,0.1951735238451717,0.25365742337944747,0.031884173813678376,0.33499396284257504,0.0,0.0,29.81707824906018,0.724716965664358,1.2714500003312423,0.07079056702179476,0.0647726671296553,0.21519635474883259,0.931021836450382,0.14179212225827045,0.22845545437924797
biomotionlab_ntroje/rub001_0009_sitting1.pkl,43,C,after_warmup,267,0.19316123281794864,0.2325655282276641,0.032886572744990794,0.3299525579410982,0.0,0.0,28.953680458371604,0.7090780749463141,1.2726432004456,0.06974958803303377,0.06156096961269035,0.22302484909969483,0.9710095976581052,0.1116910835247795,0.2409125340439563
biomotionlab_ntroje/rub001_0009_sitting1.pkl,43,D,full_sequence,291,0.19101059376390728,0.2589368305468363,0.028004681939722362,0.33499396284257504,0.0,0.0,30.137818018918193,0.7061107250539481,1.2220435000926955,0.5915224707499986,0.061836626354496944,0.2112094543524968,0.9826598798989004,0.15831248969715106,0.2229381203786397
biomotionlab_ntroje/rub001_0009_sitting1.pkl,43,D,after_warmup,267,0.18857119569571376,0.23882246977884888,0.028780270906903476,0.3299525579410982,0.0,0.0,29.234222682790307,0.6851355617621263,1.222708900240832,0.6364160449078561,0.05817739246954742,0.21883151845208768,1.024968782593579,0.1296964278120988,0.23478598130569583
biomotionlab_ntroje/rub001_0009_sitting1.pkl,43,E,full_sequence,291,0.19057079898629178,0.2570914408289684,0.026131024979177214,0.34327226544799,0.0,0.0,19.680543790184103,0.6710598178754347,1.1816404999080987,0.02363075255396831,0.0655726722473525,0.2149867874160174,1.0366584380616315,0.16214318976974706,0.23228803325834824
biomotionlab_ntroje/rub001_0009_sitting1.pkl,43,E,after_warmup,267,0.1886669663228753,0.2366029758645544,0.026848915442921648,0.3354695663245051,0.0,0.0,18.226581234903605,0.6457111385861254,1.1832375000267348,0.023166277141979337,0.06224289305591968,0.22252096620879405,1.0813851748436398,0.1338827316219261,0.2452070144481555
biomotionlab_ntroje/rub001_0009_sitting1.pkl,44,A,full_sequence,291,0.19488547421494593,0.25419913507063874,0.03372959263131441,0.3013068618812918,0.0,0.0,28.08327650266005,0.2512848075364304,0.3949894994548231,0.06266820962873149,0.06371623567758881,0.21567146962189762,0.9520033721615662,,
biomotionlab_ntroje/rub001_0009_sitting1.pkl,44,A,after_warmup,267,0.19277053881141926,0.23330517764025024,0.034829520600097315,0.3013068618812918,0.0,0.0,26.74063070261466,0.2352454718883077,0.3897828998560725,0.06046916479724987,0.06021249283472479,0.22429847819998489,0.9929420030003332,,
biomotionlab_ntroje/rub001_0009_sitting1.pkl,44,B,full_sequence,291,0.18909408788381127,0.23856226445050008,0.030761042902111114,0.3013068618812918,0.0,0.0,27.393381416436807,0.26915972851406017,0.4155994997745438,0.5587219965369494,0.05656248373546121,0.21045162565656855,0.9774519562811269,,
